,Papallacta_SEM,Mica_SEM,Orientales_SEM,Occidentales_SEM,Bellavista_SEM,Puengasi_SEM,El Placer_SEM,El Troje_SEM,Paluguillo_SEM,Norte_SEM,Centro_SEM,Sur_SEM,Parroquias Norte_SEM,Parroquias Sur_SEM,Parroquiales Orientales_SEM,Papallacta_BASE,Mica_BASE,Orientales_BASE,Occidentales_BASE,Bellavista_BASE,Puengasi_BASE,El Placer_BASE,El Troje_BASE,Paluguillo_BASE,Norte_BASE,Centro_BASE,Sur_BASE,Parroquias Norte_BASE,Parroquias Sur_BASE,Parroquiales Orientales_BASE
2032-08-31,7792721.796384,377219.64211200003,4980705.158664,2221555.22208,6941309.073542122,3682392.9094516677,1518740.3214085393,1115501.1734343097,1400352.1068102047,4102313.6624633935,4566351.065447997,1397200.5310110115,646235.8747467715,1435072.776875062,2186043.7910316344,7675473.925728,374335.32671999995,4942377.073872001,2193167.12832,6838123.103091908,3654063.7668236885,1501056.4182539042,1106150.9773443122,1379282.6644533214,4041330.7539273174,4526178.488822689,1381761.649793189,636629.2608978566,1418696.9640650856,2153301.802006921
2032-09-30,7856584.968959998,388024.73279999994,4701886.76232,2258393.0111999996,7002824.679333503,3490091.71924788,1520614.9595844,1080914.6223918,1411828.3189221118,4138669.3854861,4396124.815506744,1379309.4815380573,651962.9776459492,1411530.315807001,2204509.43186937,7710378.621119998,383844.43296,4651684.96464,2218701.1967999996,6873086.678861087,3452811.98920632,1496103.890083776,1068283.817142768,1385555.0382152637,4061994.2272069026,4342217.55077234,1359024.6485739702,639884.3698019672,1390482.8200764055,2163553.8367503555
2032-10-31,8008638.976799999,421936.65504000004,5930990.0352,2377348.10784,7157054.101876559,4373153.99982864,1665043.592228928,1295585.07863184,1439152.42413096,4229818.974209046,5306444.922715321,1547914.4943726505,666321.7368847076,1583531.14451908,2249398.143241177,7868398.702752,417976.64064,5893246.872792,2334032.48736,7031307.169495325,4344771.789344988,1639426.56405804,1284733.544503716,1413951.2468845344,4155502.5371717364,5259557.143691595,1528899.0285177007,654614.6974800148,1564331.256677394,2209958.8490506965
2032-11-30,7836047.59392,409545.35712000006,5497563.901680002,2176087.1615999998,6965533.081912607,4061566.8088484406,1529484.3139554719,1208712.195683496,1408137.7526274237,4116630.051410351,4914135.3529047705,1460460.6203283563,648491.1299260637,1505011.884974156,2196489.3376674773,7692684.229440001,404237.71872,5462811.1303199995,2132641.0944000003,6837193.111676256,4034713.1146362,1503938.3412273123,1197602.1441923762,1382375.3560303678,4040781.1290006666,4868672.8724175375,1441111.875215001,636542.6786970594,1485599.2967399745,2156196.3944330155
2032-12-31,7470960.1404479975,369637.81487999996,5365623.439728001,2196577.53504,6671289.736610753,3951050.952918313,1530190.3288187517,1168883.6377194,1342531.5372385054,3942732.2343369555,4815993.892709382,1414871.8814877935,621097.0744784612,1450985.909162978,2097754.2444176744,7319113.234271998,362035.81929599994,5322438.197064,2148090.7276799995,6534741.486608092,3917245.1138905324,1501327.1046337779,1154926.5300267767,1315244.6481986782,3862032.2185853818,4761532.216194492,1392678.4848083113,608384.4324032132,1429104.5643095071,2055003.9874123577
2033-01-31,7994671.870751998,402533.977248,6073785.824256,2403628.03296,7152133.033020124,4465628.163973872,1687504.5393693408,1309107.7351246462,1436642.5351741342,4226910.622514893,5407939.767034188,1559353.5807299959,665863.5853741735,1596280.676936011,2246374.1690547992,7824403.518624,394709.37983999995,6035078.016,2354738.6620799997,7000381.002446697,4434889.13446464,1658709.620602272,1295693.213460768,1406045.312296733,4137225.1724459985,5356275.388846919,1536487.2945873784,651735.4713277875,1573323.7803579539,2198599.531149648
2033-02-28,6910819.074432,308869.35206400004,5475461.791968001,2240789.32224,6223016.705703436,4002308.6201451365,1558373.8865373502,1156829.1168202274,1241874.1876754304,3677802.8730707304,4885475.772872308,1380475.8453275028,579362.8553009899,1405892.9497954594,1946645.8344723545,6770804.269823999,302334.80256000004,5445676.6559999995,2201834.88,6098538.388508697,3978432.6943737594,1535487.112990656,1146145.062138048,1216713.5272873724,3604236.1876086397,4844908.687622163,1362024.8322051694,567773.9239701596,1387296.870534361,1907396.7488588244
2033-03-31,7837264.070495998,388659.865248,6386868.995472,2431389.3811200005,7029973.072607989,4680806.996885976,1722042.6456149572,1351778.198435294,1408356.3534681306,4154714.0859113215,5629209.814657303,1583281.8036456094,654490.4930598037,1618576.6383592396,2204363.6669980725,7709036.715071997,382852.585152,6366759.139728,2398217.3971200003,6916596.225871851,4664081.927881225,1702884.9923573476,1343358.9524033137,1385313.8976984378,4087708.369490263,5598165.630445437,1567551.9565814536,643935.1086286694,1602559.581366333,2168492.8056497355
2033-04-30,7809950.534399998,410540.97024,6187156.96104,2392827.6095999996,6997996.104140158,4549195.9035738,1689458.6388327838,1329978.292451352,1403448.11103168,4135815.6975468337,5484241.606191787,1562622.5168449448,651513.4372954487,1595574.150664758,2195792.2662717486,7710530.304959999,405167.33952000004,6166698.59664,2365991.3376,6909812.644430302,4532412.60020808,1673660.618495712,1322168.8265969763,1385582.2958013117,4083699.2728583086,5455969.166871545,1549452.4191105245,643303.5571964611,1582328.603117979,2167947.040252898
2033-05-31,7954951.038047999,442685.41632,6935162.980535998,2390114.96928,7116207.925961635,5091596.773723404,1737927.33911388,1461512.4078028677,1429504.7015372254,4205678.884243326,6009560.486169703,1662113.5733526081,662518.9579070279,1703499.8266703347,2235166.84088056,7888560.599807999,439912.20095999993,6924532.350672001,2371766.0544,7057214.7003009785,5082884.044865929,1727380.0335440156,1457161.8790302002,1417574.3397854974,4170813.887877878,5992911.523876967,1653869.8874250962,657026.688598021,1695175.2761387608,2216559.8138353545
2033-06-30,8776527.31872,564591.2544,6895482.812640001,2288020.3488000003,7764447.805295329,5116408.915912561,1686014.0993707203,1512505.6912663204,1577141.9591739841,4588788.652929539,5988094.575997372,1732000.6909975053,722870.0906729951,1789528.9509700642,2455701.6857789746,8676098.827199997,563642.064,6872189.5713599995,2265470.208,7676502.775109278,5099540.76690984,1672485.5963736002,1506881.8997445595,1559094.9592478396,4536813.140089583,5961653.864909262,1720565.1633933191,714682.4083626738,1777060.4504797005,2427708.751861619
2033-07-31,8392814.263007998,523561.57920000004,6239402.987472,2142198.24768,7413604.678788737,4635102.155232169,1564277.5028544483,1380206.0565359283,1508188.7230625374,4381440.365164144,5455775.506633582,1606284.7759651062,690206.5955952316,1663300.103118649,2346984.578507849,8281244.466432,523227.0470399999,6206758.2197279995,2116710.0576,7315794.787341195,4611893.607129672,1548605.400459984,1373268.149019,1488139.63061783,4323634.719318647,5421868.5876962645,1593040.6217397032,681100.4947014654,1648784.194508727,2315873.279286214
2033-08-31,8195211.2854079995,510175.47168,5812197.517872,2010408.64704,7218840.281695459,4327478.613349848,1465978.907518992,1298537.656054344,1472679.4679878175,4266334.606482015,5098324.664936467,1527022.1982041704,672074.0302258471,1586628.0688570354,2289322.7485373523,8071024.296383998,508820.7369600001,5765499.064800001,1978151.33664,7109003.42776028,4293898.87875336,1445757.3256536003,1288441.046767536,1450363.0660602045,4201421.025806326,5051328.290490103,1510305.877687319,661848.219124482,1568830.2896179098,2254578.2988513983
2033-09-30,8113450.847040001,501103.0656,6046565.053680001,2006243.5104000003,7150769.861822496,4489126.389362521,1478636.8897932002,1329456.6567968403,1457987.1172130879,4226104.988337095,5253379.82212766,1544071.762170386,665736.6741356744,1605394.5668759272,2266952.618366653,7976142.8611200005,498779.59680000006,5984611.834320001,1964962.5407999998,7027932.72322109,4444349.216159879,1452592.43648136,1315889.15511852,1433312.8721432642,4153508.239423663,5191485.53257982,1523443.0270070774,654300.5365318833,1584030.8447783245,2228371.3186525977
2033-10-31,8388036.693791998,543923.31168,6394745.560536,2084279.9903999998,7395294.86285446,4753678.494131965,1544430.8891346478,1410778.3561640999,1507330.193874422,4370619.263946985,5545030.528975168,1622081.7008227862,688501.9517317502,1683031.7778414842,2343973.308581171,8263253.867903999,542921.85792,6342984.931464001,2043950.25024,7282963.483479128,4716675.479487636,1519607.1649502162,1399535.882065548,1484906.7200623485,4304231.4187361635,5491107.695514911,1603832.4103805865,678043.9003119068,1664264.9838816433,2308828.218070253
2033-11-30,8168174.23968,487145.9232,6527495.21832,2151292.0896,7231682.143379231,4822853.12945028,1586372.96949768,1405905.6089861998,1467820.910870496,4273924.146737126,5642083.46671368,1613514.8722390286,673269.6075486065,1671072.0232844092,2286128.5859406516,8024625.624959999,484403.58719999995,6480115.992,2105907.4656,7102708.555106305,4788190.9033992,1559079.57830688,1394073.05380848,1442025.224805312,4197700.756067825,5588176.138663777,1593419.8506381237,661262.1664803968,1650621.9931092586,2245727.958145462
2033-12-31,8264006.257247998,484935.83712,6257205.0333360005,2073107.3126399997,7290825.897508672,4630935.041443405,1527191.5479784561,1357882.70815314,1485041.9244274653,4308878.105427627,5420881.862101429,1578511.7521887543,678775.8910580577,1642647.6566330462,2309894.4371799496,8097549.161183998,480009.72384000017,6203311.058664001,2026068.9840000002,7142658.69977876,4590723.478230757,1498508.8461415444,1343788.2995007962,1455129.5842647643,4221311.291569246,5360849.040633325,1555465.2937495853,664981.5249494024,1618943.8332522765,2263211.536433766
2034-01-31,8217641.037311999,464288.05152000004,6423973.6608,1988612.6313599998,7231814.125385067,4739806.261689121,1492328.407333248,1366820.302196448,1476710.0944049663,4274002.148102575,5488844.940556655,1575545.734185622,673281.8950733498,1649810.2417086381,2294781.8982415907,8057101.999967999,458120.232,6376937.488272,1945977.32448,7089593.294907041,4703901.456036169,1466380.115072208,1353428.164627128,1447861.2293942494,4189949.6372900624,5434958.047540904,1553727.0657783279,660041.1357558456,1627354.0932495196,2249839.39936684
2034-02-28,8316335.494656002,436616.6353920001,5995162.252799999,2030388.5952,7323115.037975655,4424855.443045632,1485533.256421939,1289318.1291841536,1494445.4883896834,4327960.987443612,5201756.554839607,1530803.7412248147,681782.0100355335,1603032.4627594233,2322871.0590835614,8150145.357311999,426568.80268799997,5944214.009664,1989170.5075199995,7176613.049578827,4384504.773792864,1459927.7761598206,1273382.7408033984,1464581.1207089662,4241378.312301087,5144185.860768875,1507099.4534281874,668142.6749157887,1578844.6433451679,2276432.7665878255
2034-03-31,8397795.256704,478681.50528,6866323.533864001,2240308.57536,7442069.01194857,5058566.009213797,1655334.0424365841,1459580.5970515804,1509083.8076297091,4398262.7860616045,5910631.135299554,1671793.0994027983,692856.6250124117,1732948.172441669,2351238.7413944732,8272516.15008,469628.1383039999,6828754.835736,2211864.2352,7332284.253897792,5028099.089402269,1637422.2479835507,1447099.4153639593,1486571.152169376,4333379.994053595,5868357.12590216,1653854.5203421288,682635.6640378844,1714613.4894542226,2316309.7863514307
2034-04-30,8613918.976319999,492994.77119999996,6646485.339360001,2238498.1152,7618818.950311967,4909455.125573041,1640656.9863662403,1433236.9708029602,1547921.240044704,4502721.999634372,5765079.406227779,1664802.0350336754,709312.0442740441,1727995.8885841372,2409992.6421435317,8484063.275519999,484195.7088,6609166.546320002,2217551.6448,7507145.063331646,4879275.004739881,1626753.7519869602,1421442.96654492,1524586.170610944,4436722.732429003,5726430.817779649,1647722.249177742,698915.2053961763,1709734.5302427586,2374039.9300127868
2034-05-31,8338548.6737279985,489027.36096,6369495.125328,2107864.6416,7360580.421027187,4712041.667020393,1553114.0914745762,1379658.3890085362,1498437.1966689215,4350103.028827067,5515130.419200398,1600817.2056578074,685270.037197631,1664820.8562682222,2331204.436063324,8236687.568255999,481232.41344000003,6332751.983736,2092419.9158399994,7273226.486299332,4682703.527735725,1542210.516024408,1368858.6807084358,1480132.7560156027,4298476.853402906,5479755.270397611,1586437.2169218592,677137.3858744679,1649459.0831545885,2303031.6282413523
2034-06-30,9199293.768,573319.0368,6381765.0856800005,2099634.5663999994,8064260.1501335995,4757250.83548572,1552920.7421599196,1425296.984913,1653113.0901096002,4765977.748728957,5555357.780208356,1678025.9908938063,750782.6199774381,1756515.011232205,2565170.5215103836,9058647.104640001,570564.5184000001,6345834.250320001,2082678.4799999997,7944730.363374335,4730671.61657748,1541469.4041866402,1417168.3927748401,1627838.884703808,4695335.644754233,5521987.056469192,1663110.9235777077,739654.3968301506,1739062.2090489108,2526399.484471899
2034-07-31,9780726.055968,613302.7104000001,6106448.731463999,2162366.0640000002,8556565.260192163,4580072.753737715,1569945.2228226003,1408368.994004844,1757596.47225745,5056930.06877357,5411375.95797167,1702836.7021125185,796616.2257238904,1784369.4758466124,2725232.101529413,9631889.45712,612019.5157440001,6061322.988,2135887.6694400003,8427954.251748526,4547635.151097025,1552897.9180409187,1398948.422926723,1730850.535444464,4980920.962783379,5368067.944103473,1685712.363536981,784642.5408377877,1765001.2819678648,2683951.2258242858
2034-08-31,9193448.019167999,555847.0127999999,5324697.976536,2059037.94528,8049378.960317924,4002858.800471484,1461949.8864263282,1251061.405569252,1652062.6090444895,4757182.965547892,4804922.931882553,1552228.2671593921,749397.1812055986,1624660.3004620294,2562380.395590332,9051003.823679997,553502.3414400001,5267411.259191999,2025656.7782400001,7924293.744427868,3961369.3196333875,1440403.4906624882,1238741.7800802118,1626465.3871152957,4683257.6029568715,4749746.48406229,1532862.2034442548,737751.7476062347,1603805.7677847957,2522634.942872407
2034-09-30,8270975.784960001,478869.6672,4596683.256,1898160.9984000002,7253066.054191104,3455146.7210951997,1326100.3915449602,1087784.21139984,1486294.3485573123,4286562.038026942,4201415.459719991,1374358.3282105292,675260.4496451918,1436166.5869129954,2306621.772336463,8147611.100159999,474589.7568000001,4530950.60904,1857535.0272,7141823.795280383,3406851.2648595604,1300079.6917812,1072652.8689817202,1464125.7146987522,4220817.863010706,4136397.9009676296,1353510.8035458708,664903.7953406037,1415113.917638205,2271853.8062316147
2034-10-31,8144568.339264,463720.49856000004,4948650.737063999,1911117.68064,7152644.325001594,3697244.581861476,1355252.0900893202,1134735.9109421398,1463578.9305657407,4227212.796075941,4442207.691155116,1401795.290005777,665911.1866576483,1464652.6886570272,2272609.0570734204,8025026.740416,460401.69312000007,4883216.0256,1868522.28192,7044047.211524197,3649576.25605392,1328243.3334858243,1120020.3509400003,1442097.305252755,4163031.9020108003,4376919.948953407,1381261.736179847,655800.7953929028,1444071.9343196657,2238823.1649643295
2034-11-30,8280995.083200001,480312.11520000006,6184486.19664,1990235.8368000002,7284161.474160479,4577554.79986536,1478266.3715256,1338595.9433445602,1488094.81645104,4304939.4312288435,5332070.34346698,1558977.3059089473,678155.4332443407,1630325.0898610028,2312068.5324231572,8159002.44768,476107.1135999999,6140396.159999999,1945938.0384,7173131.709395232,4544582.320785601,1451705.3378496,1326573.87412896,1466172.7398480962,4239320.840252582,5280288.181852443,1540077.6652431726,667818.5621446961,1611791.9226539019,2277565.411557488
2034-12-31,7894706.081472,425303.9395200002,4747815.0511920005,1923480.6393599997,6950854.455079852,3538700.591449068,1347223.2338663277,1084557.54168162,1418678.6828405182,4107954.982952193,4293816.236465246,1354619.9254135136,647124.5497679341,1411998.9426822264,2204986.670825126,7772146.488288001,419447.56435199996,4702514.5421279995,1876139.3836799997,6838603.542591811,3504157.0431600236,1318900.9192412833,1071272.2872117455,1396654.7239453534,4041614.6936717597,4239150.124981464,1334583.2793575625,636673.9898152977,1392756.70737352,2170239.356471867
